,game_slug,game_end_date,game_start_date,game_location,game_name,game_season,game_year,discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,date,sexe
92128,seoul-1988,1988-10-02T10:00:00Z,1988-09-16T22:00:00Z,Republic of Korea,Seoul 1988,Summer,1988,Wrestling,"Lightweight, Greco-Roman (≤68 kilograms) Men",seoul-1988,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/aristides-grigorakis,Aristides GRIGORAKIS,,,1988,Man
92292,seoul-1988,1988-10-02T10:00:00Z,1988-09-16T22:00:00Z,Republic of Korea,Seoul 1988,Summer,1988,Water Polo,water polo men,seoul-1988,GameTeam,,,,9,Greece,GR,GRE,,,,,1988,Man
94619,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Fencing,sabre individual men,los-angeles-1984,Athlete,,,,11,Greece,GR,GRE,https://olympics.com/en/athletes/tsisis-babanasis,Tsisis BABANASIS,,,1984,Man
95111,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,400m freestyle women,los-angeles-1984,Athlete,,,,20,Greece,GR,GRE,https://olympics.com/en/athletes/sophia-dara,Sophia DARA,,,1984,Woman
95414,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,200m freestyle women,los-angeles-1984,Athlete,,,,23,Greece,GR,GRE,https://olympics.com/en/athletes/sophia-dara,Sophia DARA,,,1984,Woman
95447,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,200m butterfly men,los-angeles-1984,Athlete,,,,18,Greece,GR,GRE,,Kristofer Stivenson,,,1984,Man
95595,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,100m freestyle women,los-angeles-1984,Athlete,,,,23,Greece,GR,GRE,https://olympics.com/en/athletes/sophia-dara,Sophia DARA,,,1984,Woman
95668,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,800m freestyle women,los-angeles-1984,Athlete,,,,DNS,Greece,GR,GRE,https://olympics.com/en/athletes/sophia-dara,Sophia DARA,,,1984,Woman
95712,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,100m butterfly men,los-angeles-1984,Athlete,,,True,12,Greece,GR,GRE,,Kristofer Stivenson,,,1984,Man
95860,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,100m backstroke men,los-angeles-1984,Athlete,,,,19,Greece,GR,GRE,https://olympics.com/en/athletes/ilias-malamas,Ilias MALAMAS,,,1984,Man
95861,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,100m backstroke men,los-angeles-1984,Athlete,,,,20,Greece,GR,GRE,,Kristofer Stivenson,,,1984,Man
95974,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,200m backstroke men,los-angeles-1984,Athlete,,,,23,Greece,GR,GRE,,Kristofer Stivenson,,,1984,Man
95988,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Swimming,200m backstroke men,los-angeles-1984,Athlete,,,,DNS,Greece,GR,GRE,https://olympics.com/en/athletes/ilias-malamas,Ilias MALAMAS,,,1984,Man
96084,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Sailing,Windglider - Windsurfer men,los-angeles-1984,Athlete,,,,31,Greece,GR,GRE,https://olympics.com/en/athletes/stelios-georgosopoulos,Stelios GEORGOSOPOULOS,206.0,POINTS,1984,Man
96130,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Sailing,fleetmatch race keelboat open Soling mixed,los-angeles-1984,GameTeam,,,,6,Greece,GR,GRE,,,59.2,POINTS,1984,
96162,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Sailing,Finn - One Person Dinghy (Heavyweight) men,los-angeles-1984,Athlete,,,,16,Greece,GR,GRE,https://olympics.com/en/athletes/armando-ortolano,Armando ORTOLANO,108.7,POINTS,1984,Man
96180,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Sailing,twoperson keelboat open Star mixed,los-angeles-1984,GameTeam,,"[('Ilias HADZIPAVLIS', 'https://olympics.com/en/athletes/ilias-hadzipavlis'), ('Leonidas PELEKANAKIS', 'https://olympics.com/en/athletes/leonidas-pelekanakis-1')]",,6,Greece,GR,GRE,,,67.0,POINTS,1984,
96733,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Cycling Road,individual road race men,los-angeles-1984,Athlete,,,,DNF,Greece,GR,GRE,https://olympics.com/en/athletes/kanellos-kanellopoulos,Kanellos KANELLOPOULOS,,IRM,1984,Man
96734,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Cycling Road,individual road race men,los-angeles-1984,Athlete,,,,DNF,Greece,GR,GRE,https://olympics.com/en/athletes/ilias-kelisidis,Ilias KELISIDIS,,IRM,1984,Man
96832,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,75  825kg lightheavyweight men,los-angeles-1984,Athlete,,,,DNF,Greece,GR,GRE,https://olympics.com/en/athletes/vasileios-stavridis,Vasileios STAVRIDIS,,IRM,1984,Man
96839,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,100  110kg heavyweight men,los-angeles-1984,Athlete,,,,7,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-gerontas,Ioannis GERONTAS,350,WEIGHT,1984,Man
96844,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,100  110kg heavyweight men,los-angeles-1984,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/georgios-panayotakis,Georgios PANAYOTAKIS,160,WEIGHT,1984,Man
96851,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,110kg super heavyweight men,los-angeles-1984,Athlete,,,,4,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-tsintsaris,Ioannis TSINTSARIS,347.5,WEIGHT,1984,Man
96854,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,110kg super heavyweight men,los-angeles-1984,Athlete,,,,DSQ,Greece,GR,GRE,https://olympics.com/en/athletes/serafimos-grammatikopoulos,Serafimos GRAMMATIKOPOULOS,,IRM,1984,Man
96865,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,56kg bantamweight men,los-angeles-1984,Athlete,,,,9,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-katsaidonis,Ioannis KATSAIDONIS,240,WEIGHT,1984,Man
96921,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,825  90kg middleheavyweight men,los-angeles-1984,Athlete,,,,6,Greece,GR,GRE,https://olympics.com/en/athletes/nicolaos-iliadis,Nicolaos ILIADIS,350,WEIGHT,1984,Man
96953,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,67.5-75kg middleweight men,los-angeles-1984,Athlete,,,,12,Greece,GR,GRE,https://olympics.com/en/athletes/pavlos-lespouridis,Pavlos LESPOURIDIS,305,WEIGHT,1984,Man
96954,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Weightlifting,67.5-75kg middleweight men,los-angeles-1984,Athlete,,,,13,Greece,GR,GRE,https://olympics.com/en/athletes/iordanis-ilioudis,Iordanis ILIOUDIS,305,WEIGHT,1984,Man
97338,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Water Polo,water polo men,los-angeles-1984,GameTeam,,,,8,Greece,GR,GRE,,,,,1984,Man
97366,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Rowing,single sculls 1x men,los-angeles-1984,Athlete,,,,6,Greece,GR,GRE,https://olympics.com/en/athletes/konstantinos-kontomanolis,Konstantinos KONTOMANOLIS,,,1984,Man
97560,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Athletics,discus throw men,los-angeles-1984,Athlete,,,,11,Greece,GR,GRE,https://olympics.com/en/athletes/konstantinos-georgakopoulos,Konstantinos GEORGAKOPOULOS,,,1984,Man
97788,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Athletics,marathon men,los-angeles-1984,Athlete,,,,26,Greece,GR,GRE,,Mikhail Koussis,8258000,TIME,1984,Man
98221,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Shooting,skeet (125 targets) mixed,los-angeles-1984,Athlete,,,True,38,Greece,GR,GRE,https://olympics.com/en/athletes/panayotis-xanthakos,Panayotis XANTHAKOS,185,POINTS,1984,
98226,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Shooting,skeet (125 targets) mixed,los-angeles-1984,Athlete,,,,45,Greece,GR,GRE,https://olympics.com/en/athletes/rodolfos-alexakos,Rodolfos ALEXAKOS,183,POINTS,1984,
98271,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Shooting,25m pistol 3030 shots women,los-angeles-1984,Athlete,,,True,21,Greece,GR,GRE,,Agi Kasoumi,,,1984,Woman
98386,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Shooting,50m rifle prone 60 shots men,los-angeles-1984,Athlete,,,True,23,Greece,GR,GRE,https://olympics.com/en/athletes/ignatios-psylakis,Ignatios PSYLAKIS,,,1984,Man
98531,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Shooting,10m air rifle 60 shots men,los-angeles-1984,Athlete,,,,9,Greece,GR,GRE,https://olympics.com/en/athletes/ignatios-psylakis,Ignatios PSYLAKIS,,,1984,Man
98554,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Shooting,10m air rifle 60 shots men,los-angeles-1984,Athlete,,,,32,Greece,GR,GRE,https://olympics.com/en/athletes/pelopdias-iliadis,Pelopdias ILIADIS,,,1984,Man
98697,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Shooting,50m rifle 3 positions 3x40 shots men,los-angeles-1984,Athlete,,,True,26,Greece,GR,GRE,https://olympics.com/en/athletes/ignatios-psylakis,Ignatios PSYLAKIS,"1,135",POINTS,1984,Man
98710,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Shooting,50m rifle 3 positions 3x40 shots men,los-angeles-1984,Athlete,,,True,41,Greece,GR,GRE,https://olympics.com/en/athletes/pelopdias-iliadis,Pelopdias ILIADIS,"1,114",POINTS,1984,Man
98732,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Lightweight, Greco-Roman (≤68 kilograms) Men",los-angeles-1984,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/antonios-papadopoulos,Antonios PAPADOPOULOS,,,1984,Man
98757,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",los-angeles-1984,Athlete,,,,7,Greece,GR,GRE,https://olympics.com/en/athletes/iraklis-deskoulidis,Iraklis DESKOULIDIS,,,1984,Man
98812,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",los-angeles-1984,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/georgios-athanassiadis,Georgios ATHANASSIADIS,,,1984,Man
98827,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",los-angeles-1984,Athlete,,,,6,Greece,GR,GRE,,Georgios Poikilidis,,,1984,Man
98848,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Featherweight, Greco-Roman (≤62 kilograms) Men",los-angeles-1984,Athlete,,,,,Greece,GR,GRE,,Stelios Mygiakis,,,1984,Man
98856,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",los-angeles-1984,Athlete,,,,4,Greece,GR,GRE,https://olympics.com/en/athletes/panagiotis-pikilidis,Panagiotis PIKILIDIS,,,1984,Man
98895,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",los-angeles-1984,Athlete,,,,6,Greece,GR,GRE,https://olympics.com/en/athletes/georges-pozidis,Georges POZIDIS,,,1984,Man
98905,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Bantamweight, Greco-Roman (≤57 kilograms) Men",los-angeles-1984,Athlete,BRONZE,,,3,Greece,GR,GRE,,Babis Kholidis,,,1984,Man
98945,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Super-Heavyweight, Freestyle (>100 kilograms) Men",los-angeles-1984,Athlete,,,,8,Greece,GR,GRE,https://olympics.com/en/athletes/panagiotis-pikilidis,Panagiotis PIKILIDIS,,,1984,Man
98978,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Welterweight, Freestyle (≤74 kilograms) Men",los-angeles-1984,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/kyriakos-bogiatzis,Kyriakos BOGIATZIS,,,1984,Man
98987,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Heavyweight, Greco-Roman (≤100 kilograms) Men",los-angeles-1984,Athlete,,,,4,Greece,GR,GRE,,Georgios Poikilidis,,,1984,Man
98993,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Wrestling,"Middleweight, Greco-Roman (≤82 kilograms) Men",los-angeles-1984,Athlete,SILVER,,,2,Greece,GR,GRE,https://olympics.com/en/athletes/demetrios-thanopoulos,Demetrios THANOPOULOS,,,1984,Man
99125,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Boxing,81-91kg heavyweight men,los-angeles-1984,Athlete,,,True,5,Greece,GR,GRE,https://olympics.com/en/athletes/georgios-stefanopoulos,Georgios STEFANOPOULOS,,,1984,Man
99195,los-angeles-1984,1984-08-12T19:00:00Z,1984-07-28T15:00:00Z,United States,Los Angeles 1984,Summer,1984,Boxing,54-57kg featherweight men,los-angeles-1984,Athlete,,,True,32,Greece,GR,GRE,https://olympics.com/en/athletes/stamatios-kolethras,Stamatios KOLETHRAS,,,1984,Man
101314,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Weightlifting,52kg flyweight men,moscow-1980,Athlete,,,,10,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-katsaidonis,Ioannis KATSAIDONIS,207.5,WEIGHT,1980,Man
101330,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Weightlifting,825  90kg middleheavyweight men,moscow-1980,Athlete,,,,8,Greece,GR,GRE,https://olympics.com/en/athletes/nicolaos-iliadis,Nicolaos ILIADIS,345,WEIGHT,1980,Man
101367,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Weightlifting,100  110kg heavyweight men,moscow-1980,Athlete,,,,8,Greece,GR,GRE,https://olympics.com/en/athletes/dimitrios-zarzavatsidis,Dimitrios ZARZAVATSIDIS,347.5,WEIGHT,1980,Man
101382,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Weightlifting,56kg bantamweight men,moscow-1980,Athlete,,,,10,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-sidiropoulos,Ioannis SIDIROPOULOS,242.5,WEIGHT,1980,Man
101408,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Weightlifting,60-67.5kg lightweight men,moscow-1980,Athlete,,,,15,Greece,GR,GRE,https://olympics.com/en/athletes/pavlos-lespouridis,Pavlos LESPOURIDIS,270,WEIGHT,1980,Man
101907,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Sailing,Finn - One Person Dinghy (Heavyweight) men,moscow-1980,Athlete,,,,10,Greece,GR,GRE,https://olympics.com/en/athletes/ilias-hadzipavlis,Ilias HADZIPAVLIS,89.0,POINTS,1980,Man
101935,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Sailing,fleetmatch race keelboat open Soling mixed,moscow-1980,GameTeam,BRONZE,,,3,Greece,GR,GRE,,,31.1,POINTS,1980,
102383,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Wrestling,"Heavyweight, Greco-Roman (≤100 kilograms) Men",moscow-1980,Athlete,,,,5,Greece,GR,GRE,,Georgios Poikilidis,,,1980,Man
102396,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Wrestling,"Flyweight, Greco-Roman (≤52 kilograms) Men",moscow-1980,Athlete,,,,,Greece,GR,GRE,,Babis Kholidis,,,1980,Man
102480,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Wrestling,"Featherweight, Greco-Roman (≤62 kilograms) Men",moscow-1980,Athlete,GOLD,,,1,Greece,GR,GRE,,Stelios Mygiakis,,,1980,Man
102516,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Wrestling,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",moscow-1980,Athlete,,,,8,Greece,GR,GRE,https://olympics.com/en/athletes/georges-pozidis,Georges POZIDIS,,,1980,Man
102526,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Wrestling,"Featherweight, Freestyle (≤62 kilograms) Men",moscow-1980,Athlete,BRONZE,,,3,Greece,GR,GRE,https://olympics.com/en/athletes/georgios-hadjiioannidis,Georgios HADJIIOANNIDIS,,,1980,Man
102986,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Rowing,single sculls 1x men,moscow-1980,Athlete,,,,8,Greece,GR,GRE,https://olympics.com/en/athletes/konstantinos-kontomanolis,Konstantinos KONTOMANOLIS,,,1980,Man
103057,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Athletics,marathon men,moscow-1980,Athlete,,,,20,Greece,GR,GRE,,Mikhail Koussis,8282000,TIME,1980,Man
103133,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Athletics,50km walk men,moscow-1980,Athlete,,,,12,Greece,GR,GRE,https://olympics.com/en/athletes/christos-karageorgos,Christos KARAGEORGOS,15876000,TIME,1980,Man
103149,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Athletics,50km walk men,moscow-1980,Athlete,,,,DNS,Greece,GR,GRE,https://olympics.com/en/athletes/aristidis-karageorgos,Aristidis KARAGEORGOS,,IRM,1980,Man
103179,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Athletics,20km walk men,moscow-1980,Athlete,,,,15,Greece,GR,GRE,https://olympics.com/en/athletes/aristidis-karageorgos,Aristidis KARAGEORGOS,5813400,TIME,1980,Man
103629,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Shooting,skeet (125 targets) mixed,moscow-1980,Athlete,,,True,11,Greece,GR,GRE,https://olympics.com/en/athletes/rodolfos-alexakos,Rodolfos ALEXAKOS,194,POINTS,1980,
103657,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Shooting,skeet (125 targets) mixed,moscow-1980,Athlete,,,True,37,Greece,GR,GRE,https://olympics.com/en/athletes/petros-pappas,Petros PAPPAS,184,POINTS,1980,
103734,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Shooting,50m rifle prone 60 shots mixed,moscow-1980,Athlete,,,True,32,Greece,GR,GRE,https://olympics.com/en/athletes/athanassios-papageorgiou,Athanassios PAPAGEORGIOU,591,POINTS,1980,
104435,moscow-1980,1980-08-03T18:00:00Z,1980-07-19T05:00:00Z,USSR,Moscow 1980,Summer,1980,Water Polo,water polo men,moscow-1980,GameTeam,,,,10,Greece,GR,GRE,,,,,1980,Man
105954,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Shooting,50m rifle prone 60 shots mixed,montreal-1976,Athlete,,,True,41,Greece,GR,GRE,https://olympics.com/en/athletes/evlambios-manthos,Evlambios MANTHOS,586,POINTS,1976,
105958,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Shooting,50m rifle prone 60 shots mixed,montreal-1976,Athlete,,,True,47,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-skarafingas,Ioannis SKARAFINGAS,585,POINTS,1976,
106087,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Shooting,skeet (125 targets) mixed,montreal-1976,Athlete,,,True,26,Greece,GR,GRE,https://olympics.com/en/athletes/pavlos-kanellakis,Pavlos KANELLAKIS,190,POINTS,1976,
106104,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Shooting,skeet (125 targets) mixed,montreal-1976,Athlete,,,True,41,Greece,GR,GRE,https://olympics.com/en/athletes/panayotis-xanthakos,Panayotis XANTHAKOS,187,POINTS,1976,
106484,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Weightlifting,75  825kg lightheavyweight men,montreal-1976,Athlete,,,,4,Greece,GR,GRE,https://olympics.com/en/athletes/nicolaos-iliadis,Nicolaos ILIADIS,340,WEIGHT,1976,Man
106538,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Weightlifting,60-67.5kg lightweight men,montreal-1976,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/elefterios-stefanoudakis,Elefterios STEFANOUDAKIS,120,WEIGHT,1976,Man
106586,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Weightlifting,825  90kg middleheavyweight men,montreal-1976,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/kristos-iakovou,Kristos IAKOVOU,155,WEIGHT,1976,Man
106620,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Weightlifting,52kg flyweight men,montreal-1976,Athlete,,,,14,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-athanasiadis,Ioannis ATHANASIADIS,197.5,WEIGHT,1976,Man
107388,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Cycling Road,individual road race men,montreal-1976,Athlete,,,,DNF,Greece,GR,GRE,https://olympics.com/en/athletes/mikael-kountras,Mikael KOUNTRAS,,IRM,1976,Man
107456,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,Finn - One Person Dinghy (Heavyweight) men,montreal-1976,Athlete,,,,6,Greece,GR,GRE,,Tasos Bountouris,77.0,POINTS,1976,Man
107542,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,fleetmatch race keelboat open Soling mixed,montreal-1976,GameTeam,,,,14,Greece,GR,GRE,,,108.7,POINTS,1976,
107579,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,470 - Two Person Dinghy men,montreal-1976,GameTeam,,"[('Antonios BONAS', 'https://olympics.com/en/athletes/antonios-bonas'), ('Demetrios GERONTARIS', 'https://olympics.com/en/athletes/demetrios-gerontaris')]",,27,Greece,GR,GRE,,,175.0,POINTS,1976,Man
107665,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,10000m men,montreal-1976,Athlete,,,,DNS,Greece,GR,GRE,,Mikhail Koussis,,,1976,Man
108093,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,marathon men,montreal-1976,Athlete,,,,29,Greece,GR,GRE,,Mikhail Koussis,8502000,TIME,1976,Man
108185,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Cycling Track,1km time trial men,montreal-1976,Athlete,,,,21,Greece,GR,GRE,https://olympics.com/en/athletes/mikael-kountras,Mikael KOUNTRAS,71435,TIME,1976,Man
